   3.942e+02    2.094e+03    1.688e+11    4.860e+08    2.153e+10    1.442e+08    2.591e+09    3.748e+07    5.004e+07    2.961e+50    4.030e+45 
   3.959e+02    2.094e+03    1.696e+11    4.865e+08    2.177e+10    1.445e+08    2.566e+09    3.730e+07    4.948e+07    2.947e+50    4.074e+45 
   3.976e+02    2.094e+03    1.704e+11    4.870e+08    2.202e+10    1.448e+08    2.542e+09    3.712e+07    4.892e+07    2.933e+50    4.118e+45 
   3.992e+02    2.094e+03    1.712e+11    4.875e+08    2.226e+10    1.451e+08    2.518e+09    3.694e+07    4.838e+07    2.919e+50    4.163e+45 
   4.009e+02    2.094e+03    1.720e+11    4.880e+08    2.250e+10    1.454e+08    2.494e+09    3.677e+07    4.785e+07    2.905e+50    4.208e+45 
   4.026e+02    2.094e+03    1.728e+11    4.885e+08    2.275e+10    1.457e+08    2.470e+09    3.659e+07    4.732e+07    2.892e+50    4.253e+45 
   4.043e+02    2.094e+03    1.737e+11    4.890e+08    2.300e+10    1.460e+08    2.446e+09    3.642e+07    4.680e+07    2.878e+50    4.298e+45 
   4.060e+02    2.094e+03    1.745e+11    4.894e+08    2.325e+10    1.463e+08    2.423e+09    3.624e+07    4.629e+07    2.864e+50    4.343e+45 
   4.077e+02    2.094e+03    1.753e+11    4.899e+08    2.350e+10    1.466e+08    2.400e+09    3.607e+07    4.578e+07    2.850e+50    4.389e+45 
   4.094e+02    2.094e+03    1.762e+11    4.904e+08    2.375e+10    1.469e+08    2.377e+09    3.590e+07    4.529e+07    2.837e+50    4.435e+45 
   4.111e+02    2.094e+03    1.770e+11    4.908e+08    2.400e+10    1.472e+08    2.355e+09    3.572e+07    4.480e+07    2.823e+50    4.481e+45 
   4.129e+02    2.094e+03    1.779e+11    4.913e+08    2.426e+10    1.476e+08    2.332e+09    3.555e+07    4.431e+07    2.810e+50    4.527e+45 
   4.146e+02    2.094e+03    1.787e+11    4.918e+08    2.452e+10    1.479e+08    2.310e+09    3.538e+07    4.384e+07    2.796e+50    4.573e+45 
   4.163e+02    2.094e+03    1.796e+11    4.922e+08    2.478e+10    1.482e+08    2.288e+09    3.521e+07    4.337e+07    2.783e+50    4.620e+45 
   4.181e+02    2.094e+03    1.805e+11    4.927e+08    2.504e+10    1.485e+08    2.266e+09    3.505e+07    4.291e+07    2.770e+50    4.666e+45 
   4.199e+02    2.094e+03    1.813e+11    4.931e+08    2.530e+10    1.488e+08    2.244e+09    3.488e+07    4.245e+07    2.757e+50    4.713e+45 
   4.216e+02    2.094e+03    1.822e+11    4.936e+08    2.556e+10    1.491e+08    2.223e+09    3.471e+07    4.200e+07    2.743e+50    4.760e+45 
   4.234e+02    2.094e+03    1.831e+11    4.940e+08    2.583e+10    1.494e+08    2.201e+09    3.455e+07    4.156e+07    2.730e+50    4.808e+45 
   4.252e+02    2.094e+03    1.840e+11    4.945e+08    2.610e+10    1.498e+08    2.180e+09    3.438e+07    4.112e+07    2.717e+50    4.855e+45 
   4.270e+02    2.094e+03    1.849e+11    4.949e+08    2.636e+10    1.501e+08    2.160e+09    3.422e+07    4.069e+07    2.704e+50    4.903e+45 
   4.288e+02    2.094e+03    1.857e+11    4.954e+08    2.663e+10    1.504e+08    2.139e+09    3.405e+07    4.026e+07    2.691e+50    4.951e+45 
   4.306e+02    2.094e+03    1.866e+11    4.958e+08    2.691e+10    1.507e+08    2.118e+09    3.389e+07    3.984e+07    2.678e+50    4.999e+45 
